time,state,label
Thu May 07 23:39:44 +0000 2020,oh,-1
Thu May 07 23:39:43 +0000 2020,nc,-1
Thu May 07 23:39:40 +0000 2020,me,-1
Thu May 07 23:39:38 +0000 2020,nc,-1
Thu May 07 23:39:38 +0000 2020,pa,1
Thu May 07 23:39:34 +0000 2020,ca,-1
Thu May 07 23:39:33 +0000 2020,va,1
Thu May 07 23:39:33 +0000 2020,ca,-1
Thu May 07 23:39:28 +0000 2020,az,-1
Thu May 07 23:39:28 +0000 2020,ky,1
Thu May 07 23:39:28 +0000 2020,ia,1
Thu May 07 23:39:27 +0000 2020,me,-1
